time,Vbar,soc_h_median,soc_h_lerror,soc_h_herror,soc_v_median,soc_v_lerror,soc_v_herror,sens_median,sens_lerror,sens_herror,freq_ub,freq_pb,s_mean,s_median,s_lerror,s_herror,s_ltail,s_htail,s_ub_mean,s_ub_median,s_ub_lerror,s_ub_herror,s_ub_ltail,s_ub_htail,s_pb_mean,s_pb_median,s_pb_lerror,s_pb_herror,s_pb_ltail,s_pb_htail,s_end_mean,s_end_median,s_end_lerror,s_end_herror,s_young_mean,s_young_median,s_young_lerror,s_young_herror,s_child_mean,s_child_median,s_child_lerror,s_child_herror,sbar,mean_increment,concentration,concentration_lerror,concentration_herror,aleph,m,n,strategies,u,seed
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,10,10,UB&PB,0.55,45069
2500,0.9867423963862745,0.4284313459763383,0.28704963286600876,0.5992742610151418,0.8748892585214719,0.7924704792351889,0.9388428246688699,0.537065617090571,0.2824683396898089,0.8150381193353211,0.9249808102345415,0.07501918976545836,0.017576215212706168,0.014090715379389608,0.0019351895402736096,0.029641600316812646,1.9604587960650724e-5,0.04698103088160979,0.015507757206528722,0.012011716002734334,0.001558306347733487,0.026989219361495217,1.7482451421769702e-5,0.04117636380708036,0.04366184352907644,0.044845938122897146,0.03521879041074211,0.05379737813636066,0.01231550714643029,0.06903853250472339,0.018698162170468498,0.01485310823781585,0.0009905044825088776,0.03263920399424508,0.016784558506522853,0.013759854961418122,0.002050196001181146,0.027786560289547547,0.0910137185740753,0.08803071316272675,0.07291124157604517,0.10400263328056222,0.016037009513054878,1.218790635857865,10596.365443257044,9519.665448295942,11954.011960229604,0.55,10,10,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10,10,UB&PB,0.55,45069
2500,0.9901681326069167,0.5044727535052889,0.3029286215204418,0.7072231035016698,0.8756354594222493,0.7931411113481251,0.9388004233413999,0.7031402038289496,0.543639331172491,0.8249644281580725,0.9126375266524529,0.0873624733475479,0.019000685560195334,0.015458730564669338,0.002309954959920556,0.0319863159735908,5.666860797364522e-5,0.050237241904459204,0.016460683010847608,0.012767396970388813,0.0018193175802829885,0.028802078365133012,4.9979135473376356e-5,0.04305865249175565,0.04600403387812439,0.04697195465394058,0.03802302337606612,0.05612449064823027,0.014760998719448172,0.07102915420894972,0.01992487217861085,0.016016758598342114,0.001485843789477746,0.0346623196782743,0.018318172800749766,0.015007764122640172,0.002362452350876628,0.03034426095906607,0.08942745358701575,0.08810982026561757,0.0784055522825845,0.09782156210127674,0.013679021517359334,1.0437856720994325,9549.778349668499,8740.969337486955,10468.941958662812,0.6,10,10,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,10,10,UB&PB,0.55,45069
2500,0.9909284378783412,0.3014751907233536,0.20306572249039032,0.4334031498065803,0.8669133402233112,0.7910325596211584,0.9311134512532862,0.422133259242806,0.26984087672898543,0.5758247155598655,0.9158159203980091,0.08418407960199006,0.02553277587254451,0.025267732584820093,0.010904602038299337,0.03750688909016557,0.0013800746980579134,0.05352190279744616,0.02319911662343209,0.023355829410260348,0.009913766383570733,0.0351315282438303,0.0012654435344244877,0.046528827698149665,0.051707609276488396,0.052752794429311946,0.04425216673991067,0.061259944904855146,0.019714829488057473,0.07697744132399048,0.0275994621398293,0.02846188728193102,0.01058233672228721,0.04157225848883622,0.023342690789453505,0.022551859321212436,0.010018484213815505,0.03399716217773663,0.09244334676706319,0.08801754164236703,0.06553598918483254,0.11186751004390712,0.031023304957213987,0.968097511791724,5294.965771375355,4876.807319383592,5683.699684385399,0.65,10,10,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10,10,UB&PB,0.55,45069
2500,0.9901061077523607,0.20597729382257587,0.09731000587008241,0.42040371914723035,0.8004073634573087,0.6994856036298992,0.9008233606778505,0.5471702413011754,0.3630068868776237,0.7151137419559684,0.9302061122956654,0.06979388770433531,0.02793434231674092,0.027232321464571007,0.009586375832777678,0.04283934546700208,0.00048653501699179964,0.06149192591602061,0.025509630744455555,0.025157639823614207,0.008652308495263607,0.040296073932272906,0.00044673695987937877,0.05426257859808012,0.06037854558294034,0.062487337640881734,0.051525561107095996,0.07249040235891063,0.021213063177697493,0.08903408121180054,0.03104776173751288,0.03191594440643872,0.00883754813066674,0.04835007199995408,0.024281622810630725,0.02302902237936077,0.00672811475715642,0.0379127718755856,0.09439909078904181,0.08769275458447641,0.06047290253069637,0.11698002242921943,0.026878294315375646,1.2384682670007836,3160.3084708438632,2829.1542095548043,3467.08501915336,0.7,10,10,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,10,10,UB&PB,0.55,45069
2500,0.9933047080458658,0.5695719072890194,0.30487042942701353,0.7105374273120291,0.8808333719321614,0.8045334820815585,0.9420644673220238,0.49705144580615407,0.25180729351671194,0.6976667925037789,0.8644100923951674,0.13558990760483328,0.033843901003306726,0.036316988053658864,0.017898298235485912,0.047563548039833196,0.0015681162278633899,0.0646987115883683,0.030114970288011272,0.03272051960432844,0.015199484828583507,0.04387318108178096,0.0013593689422984356,0.055277989493511336,0.05693096789507263,0.05759664280111497,0.04952332233223541,0.06653220610465109,0.026231595253579522,0.08179763689897418,0.03434727943181596,0.03780711230892377,0.016381962466668336,0.049607319413695075,0.03335326720692579,0.03575399714811499,0.018286375705667348,0.046223597157109775,0.09067707014612578,0.0883140713968369,0.07719107067272961,0.09950183468361962,0.040142652845631,0.9927340680939495,11902.215881328842,10668.778576215369,13398.492539662126,0.75,10,10,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,10,10,UB&PB,0.55,45069
2500,0.988819367996058,0.20570738045296114,0.09363359984523642,0.3607164439390366,0.7870181859320623,0.6498415906530945,0.8888447534025535,0.3171702922994986,0.18434943913397947,0.506139795692449,0.9173439943141443,0.08265600568585633,0.045721966405696625,0.04812985052435589,0.03039030179062321,0.06087966513202237,0.006958083653296408,0.07862127998824442,0.04321263872355645,0.04626012241698864,0.028922345503339802,0.058425300517079524,0.006617278645019479,0.071334104588422,0.07347330268088147,0.07648320958518852,0.0648899257825812,0.08665630088260023,0.02992122407870651,0.10290088661466928,0.047595793243862775,0.051956346015417924,0.031009365803449585,0.06582038480046236,0.042766672809215485,0.0452582692663922,0.028605199875148007,0.056564254011439476,0.09532212287882351,0.08828687763804,0.05905639175107406,0.12002883312418616,0.03868661924837946,1.1081868219509232,2660.682822466333,2314.3798575011183,2932.978104967488,0.8,10,10,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,10,10,UB&PB,0.55,45069
2500,0.9924568247536891,0.3113797412694567,0.14836090714616473,0.563925620077621,0.7230730362800871,0.597185160333464,0.8296715788809148,0.5801557784360172,0.3646635600213317,0.7620349268185826,0.8953681592039807,0.10463184079601984,0.04885048560560688,0.05190389564657937,0.030958797683351625,0.06659021265068138,0.005938275787104595,0.08494158778574754,0.04549180399493894,0.04894790762254776,0.02871134265202218,0.06314284802997223,0.005505129472263319,0.07654641525749978,0.07792837695028704,0.08145745869266587,0.07061053805870633,0.09089621647425614,0.03334927852717615,0.10520510532175781,0.05057594092828057,0.05548485047831747,0.03166736323179131,0.07076933644944941,0.04607354650886752,0.049294722949106404,0.028198016095663324,0.06304250873670025,0.0917641177250076,0.08819137478770166,0.07049196797117659,0.10617097843012913,0.05449332304051245,1.0361463792094645,2869.3914919408176,2481.9329925662164,3250.642675021123,0.85,10,10,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10,10,UB&PB,0.55,45069
