time,Vbar,soc_h_median,soc_h_lerror,soc_h_herror,soc_v_median,soc_v_lerror,soc_v_herror,sens_median,sens_lerror,sens_herror,freq_ub,freq_pb,s_mean,s_median,s_lerror,s_herror,s_ltail,s_htail,s_end_mean,s_end_median,s_end_lerror,s_end_herror,s_young_mean,s_young_median,s_young_lerror,s_young_herror,s_child_mean,s_child_median,s_child_lerror,s_child_herror,sbar,mean_increment,concentration,concentration_lerror,concentration_herror,aleph,λ,strategies,u,seed
2500,1.0923657725509075,0.2628965600209969,0.1387266605202514,0.4351917128866398,0.40928169610283255,0.30482321801662726,0.5210339162968489,0.47272870026328595,0.396000373276752,0.5671386731309073,0.9390007107320534,0.060999289267945934,0.305511545212507,0.3156147838778971,0.24167522888181175,0.37720794068685376,0.14260238307261947,0.43446412221554653,0.3389807204015667,0.3504643674658027,0.2831896469044326,0.40584082195223137,0.3378420460758779,0.3374183342491009,0.3066064239292898,0.3683245402439524,0.4191558165110684,0.41867509975054196,0.3988037776901175,0.43895758508844523,0.41837948610268577,0.8962073252090058,1231.5505954978023,1020.4737772392778,1496.0202136653827,0.55,0.15,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.15,UB&PB,0.95,71554
2500,1.1294926593879322,0.2929933577709849,0.15914875199579945,0.4705162837376432,0.38101196731346004,0.2838644273463925,0.5025728377635782,0.5836952610104915,0.4668397432591659,0.6987639658580561,0.9253567874911175,0.07464321250888438,0.34339990643420915,0.3571821805211381,0.27844011258365253,0.41939376731207206,0.16332842898622318,0.4755517929061075,0.37543771305366297,0.3895741496550367,0.31790658832636826,0.44559487175972806,0.37733286746466577,0.3773415415089947,0.3438847420961531,0.4110244182560158,0.4494440244046693,0.4489007316049567,0.43250933356177274,0.465841140404635,0.004240794612937179,1.2877534461747193,1291.0811769591278,1053.777767830698,1631.9476268109745,0.6,0.15,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.15,UB&PB,0.95,71554
2500,1.1198976949960682,0.3808692130328135,0.26999460753384824,0.5450656386636868,0.4100195980592709,0.2860358390743138,0.5404776331337608,0.4987834031134449,0.39278360652730065,0.6442574969494579,0.9192253020611224,0.08077469793887705,0.3128848207363379,0.3256525780030603,0.24768599834492014,0.383636519582897,0.15126708505574618,0.4387657486812885,0.3363247109745257,0.35043829693738965,0.27698382738747185,0.4031227570101809,0.34561341345346797,0.3461312473803407,0.3086592091198225,0.38371303683978475,0.4157611109285865,0.4153180723052738,0.4049428329381944,0.42607242726597894,0.3271275715927652,0.8029485162390458,1788.466430070264,1368.0842267732255,2424.2762308529245,0.65,0.15,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.15,UB&PB,0.95,71554
2500,1.1186809343094,0.5169585902630546,0.34991857954400574,0.691161738012148,0.21712310198526877,0.13312227648629424,0.3125616602446794,0.4400282475349591,0.31718085374887794,0.6010691995917109,0.8841940298507468,0.11580597014925362,0.3307811599288762,0.3455110984786098,0.2701027039968687,0.4015289538580755,0.1678476723323475,0.44687733774663313,0.3478151624776951,0.3634294160651061,0.2912482984387394,0.4141517884218431,0.36575282812463017,0.3726917810157101,0.33116262290313686,0.40654588465261843,0.4084467622929961,0.4079052172046005,0.40019890891377513,0.4159937315486495,0.08800817373843295,0.6924472154824326,2415.315786856537,1497.4023450174868,4635.749084640299,0.7,0.15,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.15,UB&PB,0.95,71554
2500,1.1338672528675342,0.5595326247608559,0.4008144395229111,0.7114834975217402,0.16477574689547358,0.09129222927296224,0.2554358463940429,0.6245035813592749,0.4556677292579936,0.7864212947404537,0.83928500355366,0.1607149964463397,0.33412244849358846,0.35457514765145853,0.26444492100488165,0.41015972013745716,0.1620340057819701,0.45436106236387674,0.3493983966618432,0.3706322532354923,0.2833534554742793,0.42100953139624947,0.3714498648652258,0.3823186230724719,0.3358566885257614,0.41506793869872904,0.41000809317165743,0.409807996628032,0.4029113587713468,0.41692594846857717,0.7622139232111992,1.0063925816141561,2466.254207687876,1430.657864731298,5254.401398421988,0.75,0.15,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.15,UB&PB,0.95,71554
2500,1.1460995938095608,0.8059274583513034,0.7016770279633763,0.8964505983817664,0.0994985737546781,0.048175571019738184,0.17770624404988275,0.4227808306699504,0.30026427930111693,0.5316261431833161,0.6856034115138603,0.31439658848614077,0.35067598647934933,0.3722447211270943,0.2966774337637796,0.41088823391744544,0.2021918228533657,0.4466202965479217,0.35533163057752215,0.3762561192602977,0.2994454174575997,0.4147838089315613,0.38487883529415234,0.395753705873605,0.36040602677479616,0.41834022377541347,0.40780009551692836,0.40747540570005053,0.40334222675579895,0.4117772797835132,0.3266388422635147,0.9023934878673996,10192.690548139413,3777.0851815715514,34098.52849617753,0.8,0.15,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.15,UB&PB,0.95,71554
2500,1.2019945581791074,0.6350982212270777,0.4599506578861757,0.8207486496575083,0.11056777959499968,0.051543073370838174,0.1887005290717285,0.4552218964983637,0.33023328038744826,0.5869040410355668,0.610716417910448,0.3892835820895518,0.4216284940542476,0.4404171041829776,0.38416630338236335,0.4675532395125906,0.2826820792610674,0.5119357788325936,0.4317210609607468,0.4479896350885932,0.3942219178664797,0.4777398129648413,0.4409064883004358,0.44580766183297127,0.4207973635602942,0.46517204694853653,0.4501721537543339,0.4499263887950995,0.4444846520207045,0.4556421972641633,0.17930487514454452,0.8315361381444861,3751.277191557246,1646.4308511573379,10933.5035445965,0.85,0.15,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.15,UB&PB,0.95,71554
2500,1.17078912706327,0.69351617268172,0.5679790993324872,0.8027579292643985,0.07498834076631776,0.030867348880055514,0.14404902797437266,0.6888914213623627,0.47390209424031704,0.8547359288894267,0.5364150675195448,0.4635849324804551,0.3677625075751906,0.38660397753621306,0.3450891417493655,0.40689507310298867,0.22318490401066238,0.4511760743044978,0.3741251699208097,0.3910997095882729,0.3493741884728738,0.41519991051071237,0.384350213571099,0.38918401492739707,0.3679114433684521,0.4057442097075454,0.39213636889327225,0.3917561025279572,0.3869347832927168,0.39671790350161346,0.7850028333172168,1.0230807579245254,4394.151392378858,1731.923919408074,14403.093354593164,0.9,0.15,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.15,UB&PB,0.95,71554
2500,1.209176242738762,0.735998355703713,0.5997209297512821,0.8718483408756678,0.06500278615512378,0.027038079894311593,0.1244874616204747,0.7332642298613797,0.5877846933652373,0.8471787073304793,0.4013070362473349,0.5986929637526663,0.4065788851819559,0.41182460800071247,0.39140423024198284,0.4312505325954631,0.30063709853036585,0.4805131968385638,0.4123514612214512,0.4160427377687087,0.3947240825195681,0.44002375267480415,0.41115892691529987,0.41136564557521027,0.3935785140266563,0.42885131031707624,0.4124938876828095,0.4120445288301949,0.40753582358193585,0.4167482964955217,0.305517990488007,0.9574476526467411,4923.058836506435,1726.0980408675644,18448.107579293977,0.95,0.15,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,UB&PB,0.95,71554
2500,0.926058707152047,0.5724970179579634,0.44846066082443387,0.7246888534996575,0.9102044532239235,0.8439052045019395,0.9591551301796319,0.8078368993889086,0.6818873231040516,0.9069777962337036,0.9019516702203283,0.09804832977967291,0.06498390024875536,0.02833876487144389,0.01688613254729459,0.07315655226625782,0.008736014755812775,0.2561502032206285,0.06913566089834895,0.03084403886838359,0.017909483503495662,0.08158360402696917,0.10087103051912749,0.060766156199064246,0.030159350239044407,0.14585385721762903,0.4015896930272768,0.4012142144501309,0.3951477715080849,0.4074702503755252,0.15959382786217832,0.6249023957209496,12375.944028257867,8271.840351522624,20053.1495276441,0.05,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,UB&PB,0.95,71554
2500,0.9673555997032267,0.5978758606132686,0.4097038520357493,0.7803219254394328,0.9039779614307853,0.8317965882159964,0.9573916481732093,0.7897483323216702,0.6592133653547707,0.8860154925016489,0.8701847903340443,0.1298152096659559,0.0885666180225637,0.05735689916096047,0.02752784833016185,0.11926305575341468,0.008704851227953217,0.2773766722025188,0.09430305833602698,0.06304883495216358,0.029718291673646403,0.1295072617038937,0.1259273147348417,0.09933724928468828,0.06015118685054736,0.16929031336923592,0.43352232917155,0.4331214644312948,0.42622096793931197,0.44043616117076784,0.029211761457231828,0.4984946877846765,14244.20200075164,10307.019409182298,21184.257594422594,0.1,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,UB&PB,0.95,71554
2500,0.9843206485726888,0.6184629700097729,0.44797000944275134,0.7686270183106196,0.912308049059117,0.8449231927455787,0.9606019729304874,0.7518159369861843,0.6237699401852764,0.8436584681399264,0.9359012082444919,0.06409879175550821,0.07448909760527393,0.051197036248803514,0.02432059315743534,0.09751571977839638,0.014246181890413673,0.21952592013704642,0.07988245017952475,0.057521716467062965,0.026552699858817322,0.10650573617373045,0.09837451741559153,0.08090348918411053,0.04675725672628548,0.12775937017867597,0.4182937388560655,0.41804380473710506,0.4118985557503437,0.42443639896316215,0.002727017548247486,0.5334560212101169,14380.546219821255,11314.21165207681,19504.111545115684,0.15,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,UB&PB,0.95,71554
2500,1.0115759814315142,0.5054188830762776,0.34555885031733674,0.688637631658951,0.8341640253894232,0.7107444713618982,0.9278449548860258,0.7046888122628607,0.5763307556421197,0.8139168032675143,0.8918081023454159,0.10819189765458438,0.12394199574859968,0.10549465909354407,0.047482523243300434,0.17431495821802787,0.01852598104002404,0.30453025246515925,0.13668547455447413,0.12119090874320818,0.056281659543566814,0.19194713715947412,0.15759148537246537,0.1433555218893311,0.09695181181255623,0.20098184642469252,0.44949416834289024,0.4493133291600195,0.43808745129595084,0.4608024973302205,0.15538636644211268,0.8799804178466709,19167.07681863142,13506.68868044104,28988.87216778922,0.2,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,UB&PB,0.95,71554
2500,0.9902715132833474,0.6886602777720642,0.5134544955092959,0.8385752107551122,0.884430106911671,0.8028995149389815,0.946000157901472,0.5927335539894905,0.4777766863737871,0.7278804442597566,0.9325742714996457,0.06742572850035546,0.07714207264750951,0.058471355581081304,0.02266710705167472,0.10966107732744418,0.00475574762384621,0.21730494562389235,0.08135573631983767,0.06410560926323548,0.025490755049959176,0.1157698557599864,0.10233321106363898,0.08933929228318095,0.052726809628504415,0.1341448174953377,0.37831106405790527,0.37792179235803103,0.37236463998098507,0.38364441152976864,0.02785591996955844,0.7388241133701131,25208.174106311,19568.760951091324,34008.94739451338,0.25,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,UB&PB,0.95,71554
2500,1.0170114103411936,0.6953290032250479,0.5560793960149506,0.8001792987753484,0.8474600443133703,0.7135953072465328,0.929123968041604,0.829619128010315,0.7020669890020735,0.9091909168276016,0.9330334044065379,0.06696659559346144,0.1093197950748699,0.08712298159591438,0.04070118950667019,0.15180950792919148,0.011638562460866328,0.2919083520000267,0.11466967912727116,0.09390306074312167,0.04489774526067222,0.15955025310339604,0.14296738402136164,0.1267431128916803,0.08151106618901978,0.18349705973510705,0.42354896127628605,0.42329659919344226,0.4181552186886354,0.4286943890717071,0.03940069810425886,0.3912616219189746,27393.719508942075,20552.130890961274,38446.557491768915,0.3,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2,UB&PB,0.95,71554
2500,1.0210745552551475,0.6489062647744185,0.5229918393414507,0.7650426768330627,0.827469547123698,0.7135084941232351,0.9058219287261643,0.7729950247258558,0.6557990343790107,0.8857694340105824,0.9194456289978677,0.0805543710021322,0.11900109676345373,0.10117282565647927,0.05364795909169094,0.1635606836463365,0.014303595168122112,0.2906156930707875,0.1249967231605165,0.10850764085042967,0.058909384567885685,0.17119818628476477,0.1519291004016491,0.13838042327401134,0.09426315084933122,0.19156910589160295,0.40038283724668683,0.39998783819304307,0.39453053077099054,0.4056651413259793,0.011578539294099776,0.37486141193124933,18525.942869121234,13796.747732778545,26064.646272612088,0.35,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,UB&PB,0.95,71554
2500,1.0932433257434986,0.4011593083400703,0.2857785382253268,0.5722333411896932,0.6244960169018776,0.5101956559596462,0.7361099124939997,0.6443402759956567,0.5178416148290016,0.762292321456281,0.9274001421464112,0.07259985785358938,0.23057265550933648,0.23116671647344192,0.15615467529947535,0.2980020072523854,0.07886977706097391,0.3902398772241957,0.2526784436001059,0.2567777690652632,0.17904671416595214,0.3217244109568661,0.26561592955521357,0.2586361140614513,0.21763609318797034,0.30510188008269795,0.45211575055740977,0.4516809682261412,0.44191210897047684,0.46191877647232843,0.08350497880856107,0.6376532363662338,3291.617426838977,2583.2683911327563,4341.544787473195,0.4,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,UB&PB,0.95,71554
2500,1.0603924093882051,0.44240186226954475,0.31334251992804685,0.6048101201458044,0.6045902561496554,0.4810527615115972,0.7198810092823021,0.5076246547831288,0.4058862673004136,0.6247732252604645,0.9350653873489698,0.06493461265103061,0.2078674171398189,0.20701877174353567,0.13646414221527728,0.27206698382135447,0.062088509417315994,0.3656131049807243,0.2271391700989919,0.22863086215127706,0.1586605361818828,0.2916625727406071,0.24526825830786667,0.2376690136236613,0.1982854632806566,0.2845916069788308,0.41049595618756124,0.40996131560332777,0.3996750669761949,0.42062283186354704,0.2824011553741719,0.9947504778471286,4083.853114809528,3120.669432396242,5493.9899527924445,0.45,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,UB&PB,0.95,71554
2500,1.0751890409464437,0.37145243831113467,0.24369610476283426,0.531894305316924,0.4438150865197952,0.34062053631133243,0.5683833516310021,0.6954169096549473,0.5413565552740796,0.8669003822620274,0.9430845771144287,0.0569154228855721,0.23256767856919275,0.2350903376091073,0.15438592700689627,0.3090294151878474,0.07138025276830828,0.3882478075926788,0.25879506345624304,0.2657266616865122,0.1831600934759819,0.33551121002895573,0.26934035442325394,0.26641976664714484,0.22185842167805617,0.31391483163144945,0.4010736853152969,0.4000745519261431,0.3878711802148108,0.41299400917131057,0.4017696559157152,0.8832757512392504,1976.317733771815,1505.8517085508568,2741.994683361778,0.5,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.2,UB&PB,0.95,71554
2500,1.0988281289439281,0.5665655238530478,0.3577060922264652,0.7245888920085775,0.4895838329424135,0.3669760410410185,0.6220674687029562,0.5652551359884771,0.4550832675722148,0.6657039900519109,0.9160639658848634,0.08393603411513864,0.25949178201188716,0.259001038583856,0.1882517761652072,0.3331600785803767,0.09892974898671505,0.41394437215443103,0.27557297504076744,0.27577062366760763,0.20787778562846104,0.3481118272464056,0.30239348921091264,0.2985209421581267,0.2525697400044352,0.35107230348915597,0.42042967678178,0.4196890420480183,0.4101882310512893,0.4295420722509092,0.06227764987976022,0.5552743035878888,6544.527055578318,4196.582543259369,10726.5002856502,0.55,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,UB&PB,0.95,71554
2500,1.0867091196888459,0.47877904218633366,0.3162421447748622,0.6734485145551726,0.44587461782457755,0.35050696418934396,0.5395335629814928,0.46613979603215994,0.3684474646268307,0.5919809615148106,0.9250987917555072,0.07490120824449188,0.2692524856358015,0.27640551964826043,0.20122674684821687,0.3425799745043567,0.1070361559273378,0.40703645484799794,0.2876253228925096,0.2971209430496773,0.22376469819071249,0.35874839456510954,0.31037281582223475,0.30968565698584016,0.2674753609875295,0.3544966225856519,0.4082704451089571,0.4076275412658139,0.398565713201788,0.41708169258675304,0.639181785493471,0.9668555268523908,2933.4989943711143,2198.112805821316,4245.9153987594855,0.6,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.2,UB&PB,0.95,71554
2500,1.1179535395987859,0.5083029066681057,0.32315234298907664,0.6909990564752421,0.22204198545759407,0.1454086042668354,0.31522843987438054,0.6763654524503044,0.5065867791753234,0.8229563304391632,0.9016730632551544,0.09832693674484723,0.3068012582975131,0.312837863841396,0.23094385134496898,0.3924425380843319,0.1329668112765073,0.4503952491740674,0.3266938418476154,0.3353611112991341,0.25537186315477123,0.4077350157251925,0.35120459477166305,0.3575403784508083,0.30435181832972646,0.40380946831449976,0.4146980584567591,0.4141995298200673,0.40511508683211284,0.4235612173641976,0.011457520717850465,1.0930320946562424,2773.4480460319533,1655.913155504561,5497.441981689019,0.65,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,UB&PB,0.95,71554
2500,1.095893592955484,0.6756591364760748,0.5344801850055554,0.8093245260907628,0.17454200498643216,0.10321522091674572,0.2706476690456868,0.4706919075674911,0.32233757684009695,0.6259911493113065,0.8622402274342584,0.13775977256574248,0.29857328998744787,0.3091994829174912,0.2265103969273902,0.3835393188236612,0.12444187654012599,0.42675649650902225,0.3077175154419955,0.31896864017455395,0.2375061189715016,0.3898278870270172,0.347241736607211,0.35957009420493435,0.30327415002631025,0.40069379532355237,0.3985627615243475,0.3983020843831645,0.39303632065908034,0.40374448167255966,0.09282026086960672,0.6706471438501026,6089.274215972716,2937.0557233797163,15426.473477425357,0.7,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,UB&PB,0.95,71554
2500,1.1500253650547736,0.7745230072083921,0.6001386676544215,0.8861911248529987,0.08632700068221394,0.039266857104888704,0.15154125250931705,0.47150750295618327,0.33477849748644606,0.6239146195043488,0.7029424307036257,0.2970575692963755,0.35906752447410806,0.37682767199795336,0.2940881305536009,0.4328968738627273,0.1920158882116129,0.4763145561359257,0.36694038261719514,0.3839739464454002,0.30294981361644663,0.4381555281109066,0.40222431768029665,0.41600119978160777,0.3691590355516647,0.44407705696219835,0.4301847930167666,0.4298696557483233,0.42543294129600445,0.43446530730324096,0.45820061272502227,0.8899871254451569,6859.7284251684,2635.812031185651,22654.87450497086,0.75,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,UB&PB,0.95,71554
2500,1.1875210230359028,0.8337622918465402,0.7099592720105535,0.9211744811973419,0.0799807651187957,0.03311952276793681,0.14941378322005522,0.4715389949781771,0.32264513501081743,0.6331019474718812,0.6216048329779672,0.37839516702203263,0.3968450263337578,0.4191310570313713,0.339288747042203,0.46086363185497187,0.23433732421663309,0.5059957799894699,0.4024944413286451,0.42329975396689323,0.3436665383362129,0.46538964330354693,0.43358866661423595,0.44449764041886614,0.40532714669652914,0.4707073828390596,0.45498930196864873,0.45475155686739577,0.45072780738049756,0.45894128301688397,0.02192183391934982,0.891650451737185,9584.352664671942,3318.871370284588,33757.87645535355,0.8,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.2,UB&PB,0.95,71554
2500,1.1754480084800514,0.792624340842023,0.6250388630251149,0.8917360529553976,0.07812365524934947,0.03424476308678103,0.14588617426711759,0.5927951295015278,0.41024442956502327,0.7725138581560701,0.5742224591329056,0.4257775408670925,0.38330574520209276,0.41090677074519444,0.3302969491149801,0.441070784467396,0.22001819762831346,0.48735292569735217,0.389445981852853,0.41529936919922317,0.33589012895216025,0.4467790135073394,0.416335852564303,0.4254455454612603,0.3930677357732418,0.4482582357458215,0.43217263758825164,0.4319425982406947,0.427564588239193,0.4364478050661959,0.20522278124525759,0.779526959648801,7447.915868228115,2642.331329659613,26522.593313515794,0.85,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,UB&PB,0.95,71554
2500,1.2035956636195027,0.7866123009318025,0.6305665319058742,0.9102257938820322,0.06595306565595377,0.0285724592781432,0.11970447649411259,0.6588876502462347,0.5369485239160212,0.7834034936164536,0.5147242359630432,0.4852757640369573,0.41164576749641335,0.4313962196213988,0.3841360876754357,0.45319963148909614,0.26065426552771886,0.5034575830458381,0.41781055549203255,0.4347691632274983,0.38950391891071867,0.4602695747952526,0.4323959534183505,0.43767111709337303,0.41243725148946775,0.4575815448132278,0.44111667195672044,0.4408343338551372,0.43655308296399975,0.4452469897725496,0.5927807582379299,0.9724047879898642,6199.61896037096,2149.9134909844734,23519.56883641435,0.9,0.2,UB&PB,0.95,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.2,UB&PB,0.95,71554
