time,Vbar,soc_h_median,soc_h_lerror,soc_h_herror,soc_v_median,soc_v_lerror,soc_v_herror,sens_median,sens_lerror,sens_herror,freq_ub,freq_pb,s_mean,s_median,s_lerror,s_herror,s_ltail,s_htail,s_ub_mean,s_ub_median,s_ub_lerror,s_ub_herror,s_ub_ltail,s_ub_htail,s_pb_mean,s_pb_median,s_pb_lerror,s_pb_herror,s_pb_ltail,s_pb_htail,s_end_mean,s_end_median,s_end_lerror,s_end_herror,s_young_mean,s_young_median,s_young_lerror,s_young_herror,s_child_mean,s_child_median,s_child_lerror,s_child_herror,sbar,mean_increment,concentration,concentration_lerror,concentration_herror,aleph,strategies,u,seed
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,UB&PB,0.55,45069
2500,0.906044667553017,0.8254145992386901,0.7214289780431631,0.905881337591368,0.8944360087521538,0.8080417089552787,0.9531765938110682,0.8526003621310797,0.7506508944897282,0.9210496055537039,0.9619566453447053,0.038043354655294986,0.011505550882889397,0.0007098626781750024,0.00028886842521255143,0.007154051060565698,7.664649250148916e-6,0.050305634390030385,0.010832478398041563,0.0007087005101306763,0.0002881431578280668,0.007151591061143579,7.635416173584292e-6,0.045898534193686495,0.02773442703355866,0.010225860056345648,0.0007669785016359827,0.04764201460288142,7.905229913682157e-5,0.09075298121060486,0.0107990141902173,0.0,0.0,0.0018160878494436902,0.034663805715622234,0.03870552643225983,0.021007751625758166,0.042535120289609075,0.08384153929782344,0.0831429794539008,0.07812640633921175,0.08816570530714893,0.0029314077605411323,0.9431195591162964,43123.90756879516,17999.588117687403,101562.22680073633,0.3,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,UB&PB,0.55,45069
2500,0.9315076762573467,0.6008366629313974,0.47437687154280905,0.7250530205345037,0.8843283534561777,0.7910349812286602,0.9503838758193713,0.6745458309676267,0.5577785115430021,0.7861672658411129,0.957520255863539,0.04247974413646053,0.010551784289417915,0.0015835212777803305,0.00028364154413735876,0.010406314731970803,3.7633390845487185e-6,0.04535167445865296,0.009681982830480024,0.001427745761525903,0.00027337703466263555,0.009970563318542888,3.7661533611195686e-6,0.039589645052890636,0.029236014621450167,0.018863608021394914,0.00620098932611332,0.04670160721203178,0.0013660347222726947,0.07952658838341839,0.010414203387319469,0.0011286533548956388,2.6073825942932275e-6,0.007767463504141064,0.025033238282294503,0.025948187041396637,0.011944192692734862,0.032687535141266,0.0861395068354618,0.0837200670790654,0.07102759082150167,0.09639297134778206,0.01926644261730208,0.3616154250799104,26994.855190666447,12331.08065839735,58264.74995235534,0.35,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,UB&PB,0.55,45069
2500,0.9292174189183221,0.7497463480286473,0.630737548331245,0.8447307814452376,0.8588889229029683,0.770758344736674,0.9330150791727067,0.7809189360829187,0.6049910335943319,0.8960193558749419,0.9633361762615483,0.03666382373845062,0.01196450029101769,0.0014446997244675305,0.0003929705544497922,0.013566870861686118,7.127428635833124e-6,0.0517460943206416,0.011107630368644747,0.0013890854535149192,0.00038940092949637335,0.013238666089876441,6.98409898467277e-6,0.04473579658598732,0.03367089022760253,0.025120154884049138,0.006379077638877973,0.054567191905824486,0.0009317943775229221,0.08703317318063672,0.011145576598334804,0.00019682125826741732,0.0,0.010598841171103787,0.02862417837102264,0.029859808061211027,0.013813080598014924,0.037488871639769966,0.08484685269127608,0.08380208889208393,0.07698689288160195,0.0905738019764361,0.0034605993178067613,0.8530194646405725,38293.894743167,17657.811333732232,77215.24682195132,0.4,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,UB&PB,0.55,45069
2500,0.9870044876561593,0.2941502206479401,0.15022471598563925,0.517646355691446,0.8992827930114954,0.8239319282234902,0.9539964560374945,0.4149794809022826,0.259770444200883,0.592940733736571,0.9432181947405834,0.05678180525941713,0.01144012148889405,0.0075086735791399205,0.0006886490375047045,0.01969220332436178,3.0516022140815594e-6,0.033539584756286274,0.010023117666099438,0.006425891370841974,0.0005746797493335246,0.017949558108035862,2.743866169462154e-6,0.02903912029505303,0.0350240122512721,0.035966952203227716,0.027838265762574615,0.0433507106870581,0.009611445295079965,0.05619336679462839,0.013354449041552424,0.009167977929449274,0.000324182740483557,0.02371449954653746,0.009503098680727297,0.005341068984582407,0.0003114827785484276,0.016322075374567754,0.0888793959639522,0.08372020012672596,0.0612412975596227,0.10623154387436155,0.01181000693435901,1.2410363011281589,5198.141679603253,4799.2884118328775,5541.65303352523,0.45,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,UB&PB,0.55,45069
2500,0.9880670295804646,0.2726472316185632,0.1328025734718849,0.46761079835799463,0.8954460761064956,0.81679215267376,0.9530872027482236,0.5938857042223169,0.36445857658238257,0.8067179577007326,0.935838663823738,0.06416133617626153,0.013724723741378224,0.00974346114953085,0.0010252304836608666,0.0237151658349886,4.275356885675873e-6,0.038616598251466926,0.011977578952854936,0.008277333193500444,0.0008467929420620627,0.021518517751898922,3.885157171899184e-6,0.03339034389616396,0.03904823783226187,0.040207738279116036,0.031954556523450243,0.0477637168034456,0.01121169402573196,0.06116318845339787,0.015550081964542176,0.011142844776166007,0.0004966648133705255,0.02775607778687356,0.011854553042431494,0.007840061631098457,0.0006263904745502889,0.02038787573120085,0.08986486174646782,0.08352266983308194,0.05670856886134713,0.11028030556196407,0.013667276987040403,1.191500088984179,4901.455191544912,4506.465637962863,5255.392791216453,0.5,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,UB&PB,0.55,45069
2500,0.9879595336668605,0.28870022829798264,0.1575952123678985,0.49893665126746406,0.8540681473870626,0.7741133947895534,0.9260043581428349,0.7387528520419567,0.4368301443689773,0.8816305463956569,0.9340966595593465,0.0659033404406537,0.01542566512925955,0.010219354772953548,0.0008210936701945633,0.026979650905476358,6.973467174182111e-6,0.04490554409652058,0.01334573380854596,0.008415945435709392,0.0006479796472390074,0.02429463580618488,6.323206480582864e-6,0.03861880738546722,0.045124040642243395,0.04673253388337144,0.03694114200738937,0.05564166962710849,0.01233279454242631,0.07036982458674007,0.01749899882091244,0.011485425943873166,0.0004161077332249449,0.03169353969723172,0.013290824643174225,0.00805116620491693,0.0005625725459696758,0.02296050874794551,0.08899893978709876,0.08351801448668884,0.06065127114932034,0.10653995128811318,0.01641453402783626,1.1587435635015504,4069.5736797118648,3713.529294154596,4412.935313198011,0.55,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,UB&PB,0.55,45069
2500,0.9897270895992908,0.4346956311335617,0.300153914350883,0.5889216909266854,0.8724053771411473,0.7743777368882722,0.940558555598323,0.5780598233508613,0.34567106470463455,0.8285064803415022,0.9179026297086013,0.08209737029140018,0.019635398703965922,0.016919829834768207,0.0031480111247687817,0.03232151348523613,3.347816452387808e-5,0.0500257527262521,0.01710631742902685,0.01453101478835584,0.002572754047842558,0.02929760715638663,2.777743039774489e-5,0.0425069726781376,0.04765479397726984,0.04885491189390497,0.03973605482213685,0.05768955803188575,0.015441773371273481,0.07285755813101977,0.02126603022142711,0.01882913647907906,0.0021466956891915065,0.0359745446035016,0.018091996524338908,0.015217510815962142,0.0026572128876219893,0.02955316295277197,0.08581189220910246,0.08358901089370922,0.07052800057987392,0.09666480696115158,0.016087663928914916,1.0096797583916948,5859.894384147192,5316.568917681662,6381.1640693019035,0.6,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,UB&PB,0.55,45069
2500,0.9909494391298557,0.2466697291558634,0.12153354217954403,0.4760009139170442,0.8838190408050434,0.7755163353280573,0.9518825402069525,0.49428072255011446,0.2906226623636595,0.6740999503050512,0.907382373845059,0.09261762615493957,0.02391710995394732,0.023438813133848848,0.007232976688036926,0.03682607866458263,0.00028766644567615636,0.05405022475377471,0.021000043834807736,0.020816526508846682,0.00617391417350668,0.03384534841105737,0.0002601207788189715,0.0451231249453849,0.051979208131793964,0.05303179350826669,0.04412233376469609,0.062130573051667144,0.018995967677861707,0.07812626963989533,0.026256072661086705,0.02675402546440568,0.006803215745457552,0.041136999582277185,0.021473189196570867,0.020754520109570584,0.005447332676502413,0.033153749839721934,0.09023495242450293,0.08330245525918388,0.05552923796490256,0.11110243282436384,0.024338149735673904,1.1674878460375528,4323.772111838279,3896.171274355276,4650.721572244853,0.65,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,UB&PB,0.55,45069
2500,0.9904478653722796,0.20052805791800993,0.07778932556889954,0.5603512629444025,0.8150322044781309,0.698180904412281,0.9006016906456268,0.5870438976379123,0.4231283153281927,0.7643018086195839,0.9284378109452736,0.07156218905472646,0.027189850962214292,0.026217952008499124,0.008142894728262127,0.04251534782548583,0.0002630613190578535,0.06139534518883796,0.024632637105838937,0.0239173326367819,0.007220598079409275,0.03976971010640099,0.0002325623384742298,0.05391739125511764,0.060361504797669954,0.062417795045937696,0.051825129529262964,0.07213520053818646,0.022396460837038036,0.08825606770472981,0.030242808164520765,0.030596678973063975,0.007629361520416919,0.0479048502967945,0.02368132130674382,0.022267817036225,0.005365125500177765,0.03764659514421215,0.09324607677116883,0.08403423992052501,0.051900602442743034,0.11626055503348963,0.02531524155404214,1.2536833226505841,3115.7538387034824,2755.09296149741,3417.4025979862317,0.7,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,UB&PB,0.55,45069
2500,0.9923834544950194,0.26735268926676253,0.15743272605213082,0.49948366647423287,0.8354999134713199,0.717459437371246,0.9186646215544472,0.6785199529960302,0.4143273812683082,0.8667710895835292,0.9102594171997157,0.08974058280028424,0.03215334686204905,0.033321334172134696,0.01240517685196896,0.0482783082889585,0.0007095990794227109,0.06664354834927406,0.02895632447001591,0.030219233635644008,0.010926985653996298,0.045052231848156474,0.0006418414220556893,0.05775441215809483,0.06373436268340252,0.06537998945401226,0.055775318598892565,0.07482588142170443,0.02697202041387674,0.09098267319065824,0.03471614821287337,0.036924998623310216,0.012430852375655253,0.052902374838449895,0.029178839920406888,0.030286118947077598,0.009698945697406522,0.044133892082934,0.08896952528479697,0.0837100596383542,0.06008781504780823,0.10735863128613991,0.02441869496593851,1.1138538482117806,3454.5404109020674,3061.5125236846793,3783.3478705398966,0.75,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,UB&PB,0.55,45069
2500,0.993254815540726,0.48126162562572855,0.31877782055464604,0.688622998030293,0.8607892539453958,0.7665109780151086,0.933447488443538,0.33738696938161267,0.18913619179832178,0.5056604842325495,0.854073916133617,0.14592608386638228,0.042994075803622266,0.045530432963988156,0.03005637671662559,0.055936386517100395,0.0072601276591888,0.07261161099766142,0.03947765332999755,0.04270519349015857,0.027530246736365668,0.052497705695728474,0.0065756939303693255,0.06328316552613428,0.06440083143449643,0.06583604309354382,0.05738076851965716,0.0745452764758589,0.03000743169378706,0.08979228249983053,0.04359507054920468,0.04762130396684718,0.030108483327669352,0.058521058774049575,0.04206499449040527,0.04434666440200432,0.0300143784151499,0.054009172044810476,0.08623051487778689,0.08351792687846879,0.07051178454842763,0.09667817429719626,0.04429749944913051,1.095025394717644,7988.142042169643,7149.075082179092,8883.087079439236,0.8,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,UB&PB,0.55,45069
2500,0.9922944740891121,0.4560127086929177,0.31745835016412366,0.6282869075589135,0.781418702409421,0.6412306412175272,0.884376204144936,0.43805657077048504,0.25352100889674994,0.62453555082761,0.8489637526652438,0.15103624733475485,0.049591040290198014,0.053198294863987916,0.03385301023015665,0.06566528858140964,0.006944042516119249,0.0833868337406627,0.04549076515854015,0.04949999895849472,0.030567908474749387,0.06152887015423582,0.006171377906789482,0.0742502455661548,0.07331449309029432,0.07590820706262925,0.06580702812110505,0.0853291566236792,0.03301418277017335,0.09993515428419916,0.04997187607337856,0.05531567093589495,0.033175310680440245,0.06846704385075679,0.04855731662674474,0.05209622457294244,0.03385059885023215,0.06353718052271265,0.08799420325970933,0.08348033132755528,0.064444635731503,0.10259711929156037,0.0511829325833923,1.0455071984642987,8743.461465990433,7138.813603522341,10772.070683664726,0.85,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,UB&PB,0.55,45069
2500,0.9958081510808331,0.670803814996338,0.45766791784823824,0.8336817863905803,0.8256394997125823,0.6766893150694692,0.9166156501939929,0.38209759924039455,0.22270227478526863,0.5455513500026963,0.7322409381663108,0.26775906183368886,0.06005855761280342,0.06437495591163073,0.04971183812435194,0.07340427113889532,0.01821851721569559,0.0870367327893373,0.05472159863057913,0.059613983258541475,0.0443257392686683,0.06836141072945226,0.015776943047348047,0.07778823293064815,0.07453232919331558,0.07684216118061986,0.06921699238457564,0.08409319356869017,0.040275961738712285,0.09625682030451152,0.05871344637799556,0.06509183609838981,0.04863236624868474,0.07441813162793477,0.06079399119966849,0.06454952098655031,0.05168115072872238,0.07304331917955824,0.08465364102381949,0.08309976058810288,0.0750118424086574,0.09120148228404486,0.06155985813330381,0.9777366171990467,13140.585378343387,10443.943158546797,16528.14267409506,0.9,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,UB&PB,0.55,45069
2500,0.9957379547478529,0.40150078534693145,0.1970278063146918,0.6389179493511742,0.5404331524364574,0.3636366441768428,0.6864269689669737,0.4642347053930088,0.31459327500573186,0.6072990695156016,0.8204548685145695,0.1795451314854298,0.07983875271063087,0.08269978548766643,0.068403594943269,0.09387452271201854,0.03629032039665392,0.1122417789361144,0.07626153945948898,0.07981880372212467,0.06576018584886956,0.09002166580283051,0.03514985443923272,0.10361967925697607,0.09593777282255246,0.09850710679017129,0.08696070730715563,0.10961594071756944,0.050787360978964365,0.12742501352866056,0.07860783870337876,0.08390190916626461,0.06783947799826648,0.09667216893176542,0.07912636927340498,0.082100332419733,0.06893063428985144,0.09132738780430702,0.08677035775140711,0.083285449522269,0.06729485341602258,0.09934802457295604,0.08657138339125955,0.9718263619959049,2089.1538183385546,1633.0786486865907,2654.239437546966,0.95,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,UB&PB,0.6,45069
2500,0.8449087793410114,0.8400882563048307,0.733721889317478,0.9185672882842926,0.9467404475091596,0.8997804052406346,0.9779221566873927,0.8963455180345872,0.8140468943074468,0.9529616129371732,0.9118486140724942,0.08815138592750534,0.023956157461545363,3.2237255972824896e-5,0.0,0.0004910314341948881,0.0,0.16722451650591463,0.023311273859066273,2.6247526815867658e-5,0.0,0.0004608924048744146,0.0,0.16690979610698228,0.030725620817059977,0.00019597086957156952,3.2622867242910636e-6,0.01785090921719408,4.8323996035402196e-9,0.1673499433519451,0.024167512820864528,0.0,0.0,0.0,0.06189435007154671,0.009244349982653473,0.0,0.1461526631844088,0.16646334394408951,0.16641887467395677,0.1614168440376389,0.17145547352830726,0.019185331460114564,0.4372249066781543,26291.000523984687,6328.124623199005,99096.76850784324,0.05,UB&PB,0.6,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,UB&PB,0.6,45069
