time,Vbar_g0,soc_h_median_g0,soc_h_lerror_g0,soc_h_herror_g0,soc_v_median_g0,soc_v_lerror_g0,soc_v_herror_g0,sens_median_g0,sens_lerror_g0,sens_herror_g0,freq_ub_g0,freq_pb_g0,freq_parochial_g0,s_mean_g0,s_median_g0,s_lerror_g0,s_herror_g0,s_ltail_g0,s_htail_g0,s_end_mean_g0,s_end_median_g0,s_end_lerror_g0,s_end_herror_g0,s_young_mean_g0,s_young_median_g0,s_young_lerror_g0,s_young_herror_g0,s_child_mean_g0,s_child_median_g0,s_child_lerror_g0,s_child_herror_g0,concentration_g0,concentration_lerror_g0,concentration_herror_g0,Vbar_g1,soc_h_median_g1,soc_h_lerror_g1,soc_h_herror_g1,soc_v_median_g1,soc_v_lerror_g1,soc_v_herror_g1,sens_median_g1,sens_lerror_g1,sens_herror_g1,freq_ub_g1,freq_pb_g1,freq_parochial_g1,s_mean_g1,s_median_g1,s_lerror_g1,s_herror_g1,s_ltail_g1,s_htail_g1,s_end_mean_g1,s_end_median_g1,s_end_lerror_g1,s_end_herror_g1,s_young_mean_g1,s_young_median_g1,s_young_lerror_g1,s_young_herror_g1,s_child_mean_g1,s_child_median_g1,s_child_lerror_g1,s_child_herror_g1,concentration_g1,concentration_lerror_g1,concentration_herror_g1,mixed_freq,mixed_aleph2,strategies,mixed_u2,mixed_aleph1,mixed_u1,seed
2500,0.0,0.11947110795998299,0.0536019489694794,0.2274026755175222,0.8818876443297484,0.7898656070880842,0.9471659430795893,0.118225116599178,0.05810090650751426,0.21830653047350157,0.11011469744871702,0.889885302551283,0.946095875303286,0.8263653001693341,0.8731492816172935,0.8217374880611733,0.8987881215616423,0.5591849913341805,0.9136184329483917,0.8294219568732014,0.8749892138365373,0.8267062329543255,0.8988035165079856,0.8460248632375643,0.8857991679887984,0.8525975483901154,0.9039442630113927,0.6182093567560247,0.7121859517899343,0.47534767136107364,0.786122295472176,4381.028056361066,3675.8429523565724,5095.5454387455675,0.0,0.6731145785185209,0.549291591655627,0.7967790311181452,0.9067016694909017,0.8296590776256314,0.9586883694542898,0.8700920609665991,0.779560816347773,0.9370582862700612,0.947740559873443,0.052259440126556304,0.9834720407180674,0.011845962357142269,0.00019828189773348672,9.485021625739807e-5,0.00038010647829973864,3.316311204220769e-6,0.05527113474624823,0.01163464161816838,0.0,0.0,0.0,0.045136759355409437,0.04857357373015836,0.028593089106172725,0.05246203940141507,0.10139856376545144,0.1022853512106565,0.09729117911158922,0.10424034449168322,1.5471587924559212e6,417171.3524765022,5.511282787792394e6,0.5,0.15,UB&PB,0.55,0.95,0.95,17713
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.15,UB&PB,0.55,0.95,0.95,17713
2500,0.0,0.11263277608397382,0.04923228795462656,0.20816220053746282,0.8756061061063382,0.7863445688269255,0.941460459115393,0.11400046505301539,0.0488623486146874,0.204645837803193,0.20121288938349566,0.7987871106165054,0.709703019624986,0.8279902793590999,0.8524585971653438,0.8027712154281225,0.8883269482949173,0.6630044228242962,0.9079868846818827,0.8319950237113404,0.8555886162600594,0.8087293412962031,0.8890290311888198,0.8491398172108016,0.8695588333266455,0.8310662878726183,0.8948504936310798,0.6153551048056878,0.6334720395778739,0.5194856597554587,0.732308361230263,4393.686404504858,3735.524964343199,4981.456355971851,0.0,0.6883422505534763,0.581592973781763,0.8148223003151078,0.9022960545076546,0.8399278263041156,0.9504037821237048,0.8898089543695735,0.8125985962398453,0.9434344405270656,0.8990268723521513,0.10097312764784805,0.9946848190973507,0.018698936110418007,5.608474673684278e-5,1.3775355956290679e-6,0.0009133844461099341,0.0,0.11000995938492521,0.018615955924002444,0.0,0.0,0.0001911200421471689,0.03948285749263696,0.010316590031164023,0.00030259817383600235,0.06339946446212107,0.10369123391568388,0.0981039597127195,0.08082432312218264,0.1173256091131758,6927.7261459983365,2790.6493688113246,17610.177924836862,0.75,0.15,UB&PB,0.55,0.95,0.95,17713
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,UB&PB,0.55,0.95,0.95,17713
2500,0.0,0.10297686681714498,0.04915432391096416,0.20695898937070914,0.7322228739108818,0.6229658837367985,0.826778265261538,0.17346395776892565,0.10679179035590936,0.2481238907212723,0.0736900356140666,0.9263099643859332,0.9733446430750102,0.8295964486579606,0.8874425058794404,0.8467665026217969,0.9032162306488741,0.45122239019814575,0.9145607089254627,0.8332043968543388,0.8882478863495693,0.8531062332223805,0.9026671823063718,0.8457629668193417,0.8956797684470755,0.8691000970705393,0.9078586823696727,0.6981829267748781,0.772874345758222,0.6570655581404874,0.8256482131614977,2272.2235478011726,1922.7712012309762,2680.479990325589,0.0,0.6503875095875965,0.47485094213800705,0.8167083373112486,0.851965431304966,0.7173896411834264,0.9371364239066828,0.8127956865997924,0.691976909470685,0.9103559912611887,0.9630488335023923,0.036951166497608955,0.963750312866381,0.009705112426421037,0.00025851207758448226,0.00013089997912534284,0.00043814991402121883,4.2763437605319125e-6,0.048971116886240985,0.00940096228325663,0.0,0.0,0.0,0.0428120238427789,0.048231104627671,0.029723689239249538,0.04895008948902039,0.09676097267368136,0.09694142891919635,0.09635325791246303,0.09728458214351066,3.239111179345346e8,1.0935657817536463e8,1.124977274312603e9,0.25,0.2,UB&PB,0.55,0.95,0.95,17713
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,UB&PB,0.55,0.95,0.95,17713
2500,0.0,0.1033116833371582,0.04484068879483376,0.19820421285427678,0.9012588536389331,0.8254491337020443,0.9547288349749387,0.1432191844384131,0.0663787326183839,0.24738962216634294,0.11138739798544223,0.8886126020145582,0.9462480699948533,0.8304085577701654,0.8734290667855829,0.8242961984652134,0.8989181636244669,0.5925311192111654,0.9133389841209409,0.8327899722264619,0.8748702135255374,0.8282579346034973,0.8988459611191322,0.8522099740414987,0.8869320079883118,0.8567155522174792,0.9044172407599697,0.6213498221789391,0.7223952281207181,0.4798018485902056,0.789344383232858,4831.911369120757,4118.516869152899,5542.803515352411,0.0,0.6798365775521037,0.5289279349539724,0.8330113798781331,0.8734066397743152,0.7774074406232973,0.9342805163867395,0.8521478360404182,0.7558621778399772,0.9295676813207031,0.951160327395281,0.04883967260471828,0.9816087763945239,0.011949357373477658,0.00025690744279637044,0.00011939308861723875,0.0005589755339946845,3.0200363460415718e-6,0.053832042394516284,0.011652199415821601,0.0,0.0,0.0,0.04452342734148847,0.04901181569427171,0.02609953717432585,0.052384515292965846,0.10164364308641019,0.1025295625949771,0.09778513579984531,0.10434797517016675,1.232628692224339e6,379378.538296187,4.008397180602817e6,0.5,0.2,UB&PB,0.55,0.95,0.95,17713
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,UB&PB,0.55,0.95,0.95,17713
2500,0.0,0.13538908273611475,0.06340265423893557,0.24495097102348587,0.8427884814582861,0.7060386063405667,0.9285160914887318,0.1041741244173597,0.04845460179813189,0.17852277866739252,0.19508067795057224,0.8049193220494268,0.8364345938805765,0.8241068517834672,0.8502455448537772,0.7974606444148298,0.8869788802255711,0.6558292321636975,0.9075704213889353,0.8289254268681908,0.8543417280445856,0.8048131840444066,0.8881478319046648,0.8416619933131334,0.8652834519867485,0.8216569282576566,0.8925600984847856,0.6524809145815648,0.680903965074478,0.5769624120600437,0.757570018906663,4369.429862517345,3643.9647689459593,5078.597584620764,0.0,0.8592526279652911,0.7468782446543323,0.9343404918922649,0.9260620405787232,0.8636968734223696,0.9683017607340509,0.902286929822645,0.8294355836389516,0.9519722523535931,0.9207385303991046,0.079261469600895,0.9942631118929786,0.018387788030460404,0.00011676212905985687,4.724348451876368e-6,0.001589053341262203,0.0,0.10787825565592696,0.018199077996635973,0.0,0.0,0.00031305962887207917,0.03948021051616518,0.016577766785523775,0.0006183716519194507,0.05840930227372495,0.1051765152036523,0.09945392401258937,0.08164542307849648,0.11906570623941508,12796.016593895893,4466.2747465318835,35753.07584217906,0.75,0.2,UB&PB,0.55,0.95,0.95,17713
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,UB&PB,0.55,0.95,0.95,17713
