time,Vbar,soc_h_median,soc_h_lerror,soc_h_herror,soc_v_median,soc_v_lerror,soc_v_herror,sens_median,sens_lerror,sens_herror,freq_ub,freq_pb,s_mean,s_median,s_lerror,s_herror,s_ltail,s_htail,s_end_mean,s_end_median,s_end_lerror,s_end_herror,s_young_mean,s_young_median,s_young_lerror,s_young_herror,s_child_mean,s_child_median,s_child_lerror,s_child_herror,sbar,mean_increment,concentration,concentration_lerror,concentration_herror,aleph,λ,strategies,seed
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.25,UB&PB,45069
2500,1.0946950059889125,0.34775204714717844,0.23082368962091943,0.4838771980627151,0.26132021099219643,0.1722551004617431,0.3759876515608956,0.8290180406188291,0.7199861389715219,0.9131851968781833,0.9381520966595597,0.06184790334044067,0.2837298987100935,0.2863510415226305,0.2036828361336872,0.3717925630355694,0.10637676793256845,0.44105927574812664,0.31422404536541965,0.3232289507067332,0.2399228906049248,0.3967892217069405,0.324870793873474,0.3258940958860232,0.2776816255968446,0.3742395851283713,0.4044956126081515,0.4040002302481816,0.38989592221858316,0.41844752081932796,0.4606995314223465,0.8997209909131201,1437.2129352331388,1056.0006062959328,2103.519694162475,0.6,0.25,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.25,UB&PB,45069
2500,1.0873033513106178,0.6568340439164994,0.4537989913885282,0.7887495796638564,0.30090758747270746,0.1606504432268788,0.44465715581196513,0.5833879215940659,0.4690983490798211,0.6941820712492858,0.900390902629708,0.09960909737029142,0.2748458864018583,0.27499887728492284,0.19003293972961774,0.3679841948416292,0.0943229347970276,0.4384208976452166,0.28808283397658097,0.29096460773365473,0.20563909667669436,0.37846220814169085,0.32721375824403914,0.33204286862897453,0.26920531278701176,0.3915232589331279,0.4121738823898721,0.41187258015837336,0.40575548262128647,0.41826175420695355,0.21333727361769605,0.5154861618737646,8092.002704654061,4515.769133192492,15046.597251580046,0.65,0.25,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.25,UB&PB,45069
2500,1.1064770470574354,0.5699757534354098,0.4450506859279686,0.6911790186012797,0.12250197558129762,0.06195670657446892,0.19539148727167305,0.6465245973620581,0.4543697786193892,0.8256100835783954,0.842845771144278,0.15715422885572136,0.317835092380641,0.33242997169576555,0.23678484708740322,0.40849786369698876,0.12595284103711918,0.46131528543482014,0.33518198154343015,0.3516792559371683,0.2595091770292097,0.4195691799564825,0.36926819728433147,0.3827190353690172,0.32441108815382474,0.42290367195692,0.4140894023016863,0.413734601121922,0.4072359306140479,0.4204726212609068,0.3849802957442037,0.8489209084552307,2748.0634717440334,1455.7210209799168,6798.31851737742,0.7,0.25,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,UB&PB,45069
2500,1.1413172427855587,0.5690033342024784,0.4490803246700276,0.7330227001236921,0.08012963266607169,0.0384374752610163,0.13930183937985885,0.4234754051959448,0.31021305223300233,0.5513925928315645,0.7753823738450607,0.22461762615493971,0.3713810923058496,0.3888411587841734,0.31339808338139574,0.4380608455706203,0.20718923014157895,0.48739238452026196,0.38603839947396457,0.40239000888823534,0.3308195542605476,0.4486800381934024,0.4078760209046423,0.41807868146719074,0.3772813412587865,0.44445141784367453,0.42968686366007863,0.4294905755469213,0.4236309541422268,0.43550227140928444,0.7411632198778876,1.0174972514729927,2421.6290574924838,1232.796645956393,6574.729560058508,0.75,0.25,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.25,UB&PB,45069
2500,1.1726110073030211,0.8132646555523126,0.6678799138707754,0.9238654937436501,0.06485348028399449,0.027033009144821707,0.11905760351838202,0.5969862668450007,0.4818003118952925,0.7175742422722322,0.5592807391613377,0.44071926083866414,0.3749252215645833,0.39886739968331136,0.30735393359580726,0.44356820581239753,0.20377085084083063,0.4960353961795567,0.3812698523267107,0.40345984076298036,0.31304296040835655,0.4487902505465919,0.4173851857734115,0.42863574016860134,0.3873358885613329,0.4563493340669319,0.4377913291708932,0.4374758105361061,0.43339759335425565,0.44172670006675235,0.05892279429892775,0.8016966867569606,8614.368931873782,2902.0694279885756,32664.89064032903,0.8,0.25,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.25,UB&PB,45069
2500,1.169670030899732,0.8332958505988638,0.6697216351683278,0.9167370923377661,0.06046095351348167,0.025313299119007208,0.10897097919954918,0.4500439884803852,0.33461213994348976,0.5888826539508496,0.534954513148543,0.4650454868514574,0.38218048022356543,0.404584533979383,0.334118901652727,0.4339435443879599,0.2313621815769395,0.4845644588448164,0.3879342388675965,0.4081756308351487,0.33954600999121004,0.43924298299208786,0.4112687830005709,0.41871502648315223,0.3852137537675362,0.44338649110383666,0.42366897979086693,0.42339645946544957,0.4191638099481608,0.42772288995141955,0.17875938103806768,0.7912828564626593,7687.3886735391925,2544.85744365065,30751.534086047595,0.85,0.25,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.25,UB&PB,45069
2500,1.1622573507071292,0.7882612944160223,0.6523590318077118,0.8834390593163339,0.05787468282207794,0.024143553399629755,0.10517474505330258,0.5385219846809327,0.3906108122368261,0.6741034833835532,0.40020184790334007,0.5997981520966597,0.368762321398251,0.3843086335558026,0.3396885108767225,0.40824700491307686,0.2290341277937449,0.46162109672833285,0.3736777007595607,0.38718408185949327,0.3423590663361821,0.4147083105410496,0.3885607594163086,0.392483976645344,0.3656634813185386,0.4148571853819588,0.39499880215715816,0.3946573329784098,0.39031967827319436,0.3991374601707598,0.8488624697541588,1.0268381133718607,6474.854889861733,2136.389260971794,25721.2351424894,0.9,0.25,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.25,UB&PB,45069
2500,1.20227733795033,0.6823338465789034,0.5315495734663812,0.8222219610014928,0.06077288777166377,0.025763483509040726,0.11256737553767357,0.5166168941670201,0.3616318323890409,0.7190161576800842,0.3988429282160625,0.6011570717839376,0.4170412190392557,0.420791797051278,0.39659466347537486,0.44425012496181904,0.3141478719939629,0.4992991129664362,0.42447702072218885,0.42638301893989605,0.4014700286700758,0.4546425796318414,0.4197250709398158,0.419789238517209,0.3982967245200944,0.44088042158135365,0.4202279680874596,0.41996952710895397,0.41496370659771065,0.4251423272042704,0.7131616709702325,1.0276196283403773,3278.5203304644765,1329.2308920901417,11232.552701482035,0.95,0.25,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3,UB&PB,45069
2500,0.9307944597417259,0.714646593287914,0.48342766385863073,0.8920739407152464,0.8712454341268234,0.7633072912234178,0.9473317909817398,0.8507119248648973,0.7564839962767976,0.9228219216179592,0.9140824449182661,0.08591755508173413,0.0768660098150202,0.03032107290515258,0.012500045104573266,0.09342950411161156,0.006838417202291389,0.3178911343645894,0.080274462021625,0.03286990268854444,0.013058208063947457,0.10016751577111249,0.12682264859549056,0.08098790012999173,0.034392779337478314,0.19422789383527417,0.42461746057898925,0.42434511842845285,0.4188682317606355,0.4300105489204587,0.10456105191392188,0.6081471232192408,25464.752226643366,14366.967897734909,47468.304954580904,0.05,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,UB&PB,45069
2500,0.9539180051877861,0.6265700529957307,0.4011901807076511,0.8228879997137389,0.8904005140605633,0.8155052215710177,0.9486748490036258,0.6972362662175843,0.5790507531248339,0.8083284760740539,0.9297263681592056,0.07027363184079617,0.07017998719011552,0.03839227178192496,0.015551769823751399,0.09255397253573096,0.006319044619280685,0.2463540494348371,0.07521191087151134,0.0437842574481754,0.01699897876041261,0.10163421513461646,0.10317508145463539,0.07776677450267905,0.04001953207123349,0.1413652970177808,0.41221725931456193,0.4117172417758921,0.4052413405015555,0.41852802540607403,0.03450169135359268,0.8437603451825421,14343.050363564298,10180.026833060108,21446.580849066057,0.1,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,UB&PB,45069
2500,0.9815850341932718,0.4148971742772782,0.2734065347094242,0.5822650267972581,0.7901778613130661,0.6853153600863656,0.8854463403284227,0.7899994691743366,0.6489036680199853,0.8977840134896214,0.9372722103766871,0.06272778962331202,0.09440255558805981,0.06926031824969564,0.03156024854416974,0.13314192997838073,0.010587111538661154,0.2636644433911835,0.10791374439541598,0.08458548989718938,0.03958151563613959,0.15420653782305707,0.1251173808188768,0.1061054206984802,0.06946474815854657,0.16104602724180403,0.40665416778087077,0.40605335311924323,0.3956000832433635,0.41684667320558105,0.03562250854569385,0.4676288111095699,5498.223696953574,4118.585058804393,7627.353571107883,0.15,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,UB&PB,45069
2500,0.9795338554474231,0.46388048658182957,0.2779428350058468,0.6717465295230206,0.826485484079234,0.7251702406444658,0.9190962797486372,0.7523735564507306,0.6379987938967362,0.8548382692275774,0.9511862117981513,0.0488137882018479,0.08207629193302197,0.06155478718555329,0.024084460156557984,0.11672891467167285,0.007205400869681045,0.22878400387127582,0.09446434578655293,0.07677828393048584,0.03144604870814688,0.1351216095705411,0.10706003501524647,0.09379046364788399,0.05991668369060939,0.13662439200402715,0.38886401669699955,0.38801592433313575,0.3766828571513346,0.39978887010877456,0.05150202225351278,0.6850084868553817,7835.553385722696,5912.87521641377,11005.059487829849,0.2,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3,UB&PB,45069
2500,0.9942215916011072,0.6167471798470107,0.43103700063254424,0.7855976437857317,0.8766502908358637,0.7677282956190356,0.9450714918727754,0.649786411573257,0.5106341220231313,0.8057565462452384,0.9356403695806688,0.06435963041933186,0.09153300390063228,0.07072636594260498,0.029700805283920242,0.12933379210829762,0.005242883004748367,0.2521369962096042,0.09794435997508748,0.07878349935881508,0.03442442560909208,0.13835129305872124,0.12314070682297631,0.11041320725193729,0.0686355740014849,0.1586748045067248,0.4037164377022858,0.40337368290395714,0.39731702884243686,0.40962305141293925,0.04040244745424107,0.4656285838841999,12313.040211201996,9466.863271029104,16704.33419500254,0.25,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,UB&PB,45069
2500,1.011514291945153,0.8438582241286111,0.7180603847927586,0.9258976190231653,0.8303774200813686,0.7360534531997766,0.9078032536214862,0.6627771821206874,0.5413797401572323,0.7834765628328512,0.9339104477611935,0.066089552238806,0.10612575398236919,0.0811935790691107,0.03778219993048355,0.14843623094300615,0.009551518805068973,0.2929615015029697,0.10767741661420767,0.08312397696276876,0.0389873446366913,0.1506264760932907,0.14407387129966992,0.12608246972106993,0.08076968464706204,0.18654188795299387,0.4217223819658528,0.42140663990172506,0.4174046988277051,0.4255863770266943,0.1800277513186784,0.7608784452128836,66707.47840461516,48050.22475029645,97599.73577175674,0.3,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.3,UB&PB,45069
2500,1.0348112002569367,0.2568029933447765,0.15967617748908244,0.3847429485071484,0.42041275537569744,0.3202188827352692,0.543957781180901,0.7678768108825299,0.6550052637905711,0.8576329034450925,0.9508116560056872,0.04918834399431413,0.2113248474931312,0.20278810450094922,0.12205192703834596,0.2943481073788266,0.052137773142681136,0.393754996923392,0.2496468895865742,0.248587251244808,0.16440406581992287,0.3349719155033244,0.25395992355604646,0.2482348440066399,0.20431616069114714,0.29701828609160025,0.42088323030176633,0.42031082954192867,0.3981979497762742,0.4430676265737253,0.23193796107167505,0.4638358593787317,1583.676310894733,1217.0689803427974,2117.5211177327647,0.35,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,UB&PB,45069
2500,1.0502453150732312,0.2900785436245882,0.1704753423902594,0.41810148052764423,0.5042187251273601,0.37394145708936666,0.6490117297516681,0.7914763066151312,0.6776725511815918,0.8902510560174925,0.9546673773987211,0.04533262260127936,0.20297169287967728,0.19923657108175827,0.121196589909155,0.2772723686104772,0.052574978718034876,0.36946158978583277,0.23633900250668435,0.23823885558856775,0.15668295907618074,0.31321735459742717,0.23483178768485224,0.22877099903013484,0.18932458886066478,0.27260246205399985,0.4103048211525457,0.40977690791939875,0.39139100024640217,0.42855842292350843,0.04840239895372478,0.9903376727236506,1784.8232644417824,1401.5124408067554,2290.181424099288,0.4,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.3,UB&PB,45069
2500,1.0698762455934983,0.32886249133960055,0.19275920145855127,0.510310890780815,0.456408674858523,0.342250387042934,0.5912191724491779,0.6912808377644161,0.5698239546783597,0.8103733925014382,0.9503845060412219,0.04961549395877744,0.2313623936623282,0.22801641108554316,0.15182070263993383,0.30779251777787797,0.07538516492289817,0.39708458911928723,0.26188430053190176,0.263236716519285,0.1860484047340387,0.339030889714823,0.26847277042045475,0.26219274838315854,0.22144051846760018,0.3092013429065403,0.41373556252989874,0.41332389780798845,0.398858308553772,0.4281753914698458,0.21743957648718754,0.7335891919216143,1949.211134843562,1501.0680038539724,2616.481434190949,0.45,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,UB&PB,45069
2500,1.0584817981451622,0.6641383237876959,0.4952930360821523,0.7924280683109561,0.31157276730758676,0.21741005792294943,0.412762718792526,0.5844895456383541,0.4320507732806365,0.7502765676358856,0.9076581378820184,0.09234186211798161,0.23182213838606217,0.220574226875768,0.13920911418750193,0.3240574508647266,0.06023444825420421,0.42351860373847294,0.244306751087943,0.2362329143738844,0.15420697451586254,0.3368308088944543,0.2954806789981485,0.295293640860525,0.22576860533932674,0.36913591382670485,0.41582999211665694,0.4152095744958699,0.40870791361234,0.42200506519287734,0.8510118214167011,0.9946611773008135,8998.207862801686,4628.609841281914,19891.377957963887,0.5,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.3,UB&PB,45069
2500,1.0481102019626434,0.49301758378773947,0.358815576579894,0.6306462609718443,0.33621902085932004,0.23241471699076724,0.46176279215114285,0.680514132970212,0.5379394663658963,0.8378016907886631,0.942953802416488,0.057046197583511066,0.21465632364553075,0.2088523822264682,0.12957656208782262,0.3006959018937908,0.05037730955939529,0.38704113475756957,0.23462811057430907,0.23402345181478101,0.1535469719480147,0.3194832908152815,0.2650315963113731,0.2614787992553138,0.20604013155314074,0.32530577846283787,0.3784463106706344,0.37792774346919167,0.3702697603405213,0.3858820905460237,0.3725276949663333,1.253422583487351,2991.821998673266,1947.7441278487897,5004.953764531645,0.55,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,UB&PB,45069
2500,1.0794551712670368,0.5378031350682485,0.40446349410858085,0.7018001398010832,0.3758220226371805,0.26087928352790224,0.4859913671658945,0.5615419285319161,0.4424989621577527,0.6765452900640498,0.920407960199006,0.07959203980099498,0.2618487716717986,0.26084895281771703,0.18344603336263737,0.34548730431359465,0.09143933571716073,0.42402624281849943,0.27866326150137144,0.28036406803344566,0.2041191759595938,0.3595448504198345,0.3104910346224733,0.30925853625406896,0.25671329893499373,0.3664197021388411,0.40941955935133445,0.408857743927953,0.4013495194025044,0.4167329765101445,0.04372137387192024,0.6397871562300629,5453.352912821918,3527.1643424496638,9043.203653729355,0.6,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.3,UB&PB,45069
2500,1.1050988196009053,0.7810517101893252,0.6168663138913885,0.9080654978199926,0.14353333860287154,0.07813425408740726,0.2238339996137797,0.4699883256089217,0.36046111152410065,0.5930283541090589,0.8565906183368875,0.14340938166311315,0.3026159721104829,0.3022759446276661,0.21937511126270345,0.3992119233801709,0.1238073923907903,0.45741134142744067,0.30987537219008116,0.3101109918476779,0.2282429255176265,0.4042561779076703,0.36263282338210456,0.37414034024385806,0.3043230068540198,0.4303613158865459,0.4219483583194535,0.4215979144578586,0.4170995234859166,0.4262490135946803,0.3078475335983978,0.823234670455409,10352.12293491,4296.731618974486,30295.034702170833,0.65,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,UB&PB,45069
2500,1.114740209862648,0.822673251941483,0.6827997837290194,0.9063790266115552,0.07531741787221474,0.033140637727687425,0.13731490954328665,0.46110219401606384,0.32746874347253546,0.6265365009253933,0.7977633262260141,0.2022366737739874,0.3245717088345969,0.3346317364591456,0.24503087300951285,0.41648228058844095,0.1385240262917815,0.46674320933242547,0.33177890764312457,0.3418128151389606,0.2537817599012229,0.420558910634401,0.38155348800986183,0.39818920154245435,0.334033419915156,0.4392257720813957,0.42213066675684574,0.42181612617930786,0.4176131790603306,0.4262131432482407,0.010350521415989168,0.8359212503805231,9485.147139627954,3546.4024748059883,32203.820291703865,0.7,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.3,UB&PB,45069
2500,1.1080053317513363,0.7599835680859646,0.6310968612037282,0.8737973983740751,0.10118370453987027,0.04725334437712839,0.17135798658551737,0.4658800278513287,0.3534256965375733,0.6142756476477796,0.7927839374555784,0.20721606254442074,0.3124275665573463,0.3251823531645227,0.24202100390965572,0.3915500382840634,0.1458671985669743,0.4376510639625616,0.3190994284261939,0.33189181232918924,0.24941707050717443,0.39572737002360464,0.3585602618235493,0.37120549958084814,0.31659139253991747,0.40953970335892836,0.39490662330824783,0.3945528001455883,0.38992783752536736,0.39936761996692316,0.24188567091887106,0.7386444528091727,8110.613027485686,3254.11457623927,25482.054897837097,0.75,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,UB&PB,45069
2500,1.1214257292972047,0.8062317155996975,0.6929994916245008,0.9001689354576226,0.06357668743831373,0.027409313286425836,0.11827924863627984,0.46428251987881075,0.3599988995584115,0.6011361575949746,0.5649125799573562,0.435087420042644,0.33769096749480293,0.3609818145921093,0.2710202749140673,0.4066816227185276,0.1693363726781408,0.45695318343154895,0.34333857466940715,0.36559562675331764,0.27669109947211423,0.41057379714437586,0.3810056565896635,0.3924228733333881,0.3490825556841937,0.42137407829167167,0.4010811982754255,0.4007764920857108,0.3965588958376974,0.4051640401462766,0.7827969785685479,1.0118238139545928,8198.585628668925,2740.789674249218,31620.059255107346,0.8,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.3,UB&PB,45069
2500,1.1421598054509416,0.7059412322949743,0.5569315380158549,0.8229044931642598,0.056693863472854565,0.02392634120626848,0.10430998661007494,0.5928483524507118,0.4151055868885817,0.7611235955964224,0.6394612651030552,0.3605387348969435,0.34914033140391026,0.37414627956369195,0.2959130263869943,0.4051084085043443,0.18886565606993225,0.4586492418376012,0.3570954678105752,0.37942785766154336,0.3049081640351801,0.4122397858484797,0.3795023727994346,0.38851185728244425,0.35121407615874367,0.41426104443598566,0.3950990382318814,0.39479833427327765,0.3899680126889042,0.3997668699080459,0.17331503442816606,0.7558219069827544,4190.288940783307,1639.606494889527,15091.731519824902,0.85,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,UB&PB,45069
2500,1.1893991468491842,0.8099890929629832,0.6857907529006757,0.9149597486172109,0.05417764550901922,0.021990011723166912,0.10396460484942358,0.49888284613602024,0.4001193404638433,0.616340308353475,0.4625273631840789,0.5374726368159195,0.4049619480544474,0.42098716658996044,0.3723704200260627,0.44608066474243135,0.26389799561885485,0.5032030944465885,0.41060469705970826,0.4241459004735944,0.3770923457747731,0.4522410114010662,0.4250937017788907,0.4296417058639356,0.3986196395974328,0.45476340523446696,0.4326369435783901,0.4323883780334268,0.42831492664975734,0.4366191834589366,0.14084845484339875,0.8522508692903557,7497.02507549972,2338.569097653575,31000.702320169323,0.9,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.3,UB&PB,45069
2500,1.1663425873619508,0.8023757064995342,0.6634215928361409,0.905595614538608,0.052286363593763076,0.021035017628982404,0.09972409943762651,0.6672745874490988,0.5050086128374993,0.8303178027407782,0.40183724235963186,0.598162757640371,0.3760214863606175,0.38452207556188017,0.35264721248583225,0.4070655005485378,0.25179395799245513,0.46508925911205723,0.3804336633447414,0.3866775121834762,0.3557516972678689,0.4127657582750369,0.3878638495962497,0.39027091675300724,0.3614043902634845,0.4152526094526548,0.3923890036699277,0.39201902693298774,0.38784158006888486,0.39633538895119136,0.07485627132663987,0.9548616225813457,7170.635182266275,2209.1520009450596,30702.357571639022,0.95,0.3,UB&PB,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.35,UB&PB,45069
2500,0.9345448208265209,0.4726055776861849,0.34285375993135075,0.6266316641297405,0.7770526157565842,0.6819973989930576,0.8772608803832072,0.88147004807564,0.8050030891682868,0.943842163182472,0.9105856432125092,0.08941435678749106,0.08950725933076527,0.04700179690099667,0.020838966065945794,0.11718687967796239,0.005416904652995285,0.3216125326862734,0.0988389166160942,0.055751131059402124,0.02473538754552018,0.13417101242287022,0.13935887679950815,0.10004320592860821,0.05258034620238769,0.20254340236401963,0.4214711355706003,0.42109527045371553,0.4112761544658305,0.4311423157236281,0.02445149089680639,0.4864843420817676,11990.397960344922,7010.080332015763,21406.18028474165,0.05,0.35,UB&PB,45069
